Number of paths,A_Node in-degree,A_Node out-degree,A_Eigenvector centrality,A_Page rank,A_HITS,B_Node in-degree,B_Node out-degree,B_Eigenvector centrality,B_Page rank,B_HITS
2,18,19,0.06781967974808348,0.0020163262306291878,0.0039952471583706356,22,24,0.06942797884748542,0.0028330397599179687,0.004604453806187354
1,20,14,0.048423104204204585,0.0024217458290074195,0.0028252861595759503,20,14,0.042510967191567675,0.002268260912211183,0.0027913635116332746
1,1,1,0.0,0.0005563836254928336,3.313204296555727e-29,0,1,0.0,0.0003007479048160095,3.313204296555727e-29
2,11,12,0.038645862084881584,0.0013678299699307259,0.0022975934782669175,19,21,0.06835422990669453,0.002202858019321325,0.0048119350474780265
1,1,0,0.0,0.0005563836254928336,0.0,0,1,0.0,0.0003007479048160095,3.313204296555727e-29
1,16,17,0.05675930452011555,0.0021994680950593154,0.003577585701650084,15,20,0.06325869682661295,0.0017608184755692018,0.0043128337384671376
3,26,17,0.04982340403151201,0.0029130459188692836,0.0034998441999303234,28,18,0.06755172997597207,0.002993996663614057,0.003836118364994185
1,24,28,0.08659310195137833,0.002827875213777728,0.0064727604976191596,16,16,0.05185131366128771,0.0018908389696706903,0.003693783363041301
1,1,0,0.0,0.0005563836254928336,0.0,0,1,0.0,0.0003007479048160095,3.313204296555727e-29
2,17,20,0.06607411537138097,0.0018564375422359047,0.004499122814868211,19,14,0.04619133858444396,0.0023162281711023606,0.0029780887921316305
2,20,23,0.07049094712937913,0.0021979572700937034,0.004727974751648619,20,18,0.060687563499706734,0.001981902830511157,0.004267776337019667
1,1,1,0.004610030881406328,0.0004285657651544216,0.0002643082874385031,0,2,0.00023810768515677175,0.0003007479048160095,3.3927211996730646e-26
1,13,18,0.0580421081118519,0.0014246544686678552,0.00421337980764904,15,24,0.078774467031515,0.0017255389277312442,0.004979998797100424
5,15,18,0.056236893961695615,0.001955047137709805,0.003774688162301276,19,22,0.07696243696743975,0.0021916546864348472,0.004757179032764872
3,18,24,0.07705172230181566,0.0022251561554799295,0.00517658474812983,21,21,0.07158962024826931,0.002599926844219581,0.004208842412159373
1,14,17,0.056047083899656215,0.0018085390350249181,0.0036482842477659067,22,23,0.06549339419129184,0.003308399122624837,0.0036249930610686896
3,25,21,0.07042966191634614,0.0027213741165671374,0.004337509506635948,21,23,0.07611678536418497,0.0022116406409259395,0.004960957655943349
2,24,19,0.06620442984552105,0.002484005300207607,0.004096569220729882,15,12,0.0383997392785269,0.0016805001571394017,0.002845903549250717
2,15,20,0.06412814195500094,0.0017909009591375528,0.004269978504179026,22,21,0.06235824979806142,0.002418390914214165,0.004059193737911128
2,20,18,0.05886020445700278,0.002387138918937254,0.0036591359277373175,25,28,0.08822695485585567,0.0036091028185473366,0.006158180607863962
2,18,19,0.05618393852922469,0.002105608361757282,0.0045271367221134074,25,18,0.057129430180108014,0.002676728807908981,0.003922011490487174
1,1,0,0.0,0.0005563836254928336,0.0,0,1,0.0,0.0003007479048160095,3.313204296555727e-29
1,22,24,0.08492322264578948,0.0024574541577205896,0.00496422290405038,22,18,0.06018282034944963,0.002528386882341834,0.0034361906837086747
2,22,27,0.08065385565356863,0.0022844624476673647,0.006074110620174113,23,26,0.08475177570721945,0.00254356159227749,0.005530943384965691
3,20,25,0.0791415157002213,0.002277299341425659,0.005385136816336591,19,22,0.07696243696743975,0.0021916546864348472,0.004757179032764872
1,1,0,0.0,0.0005563836254928336,0.0,0,1,0.0,0.0003007479048160095,3.313204296555727e-29
1,20,23,0.07049094712937913,0.0021979572700937034,0.004727974751648619,21,23,0.07611678536418497,0.0022116406409259395,0.004960957655943349
1,2,1,0.0,0.0006842014858312455,3.313204296555727e-29,0,1,0.0,0.0003007479048160095,3.6266334230098993e-25
2,23,24,0.0722732266560992,0.0025562901754283807,0.004999670425295167,18,19,0.05368796101194284,0.0029658397576247915,0.0035757528504286183
2,19,15,0.045602405497755176,0.0021858982900899147,0.003383557967968007,21,13,0.040031328164491384,0.0023383698085340542,0.002697108218641184
1,17,20,0.065877847086181,0.0018354151047681776,0.004725676460606681,18,23,0.07848678070699322,0.002085090563713393,0.004959824094596388
1,18,15,0.04891686016953204,0.0019212496246608646,0.003529185406504578,20,17,0.058729881598522285,0.002174284647310725,0.003934816409538846
2,17,20,0.065877847086181,0.0018354151047681776,0.004725676460606681,20,25,0.0791415157002213,0.002277299341425659,0.005385136816336591
1,18,21,0.06440118731000531,0.0021307883700109934,0.005121962723291965,16,17,0.060325303152476646,0.0017815530552924134,0.003489678642279319
2,17,12,0.03633192216111705,0.00197795203885068,0.002573202966312328,19,20,0.05814738990466368,0.0020655712202667627,0.004062208462544729
2,20,30,0.10002211740313345,0.002259757146481442,0.006606968074940741,14,19,0.060704089589529296,0.0015862216037961325,0.003428280215116721
4,24,19,0.06620442984552105,0.002484005300207607,0.004096569220729882,18,19,0.06341538072953293,0.0019637813124942414,0.004296190652839958
1,23,20,0.06511589931256194,0.0024617661623939618,0.004523981171889879,18,14,0.044404360991206385,0.0021001029891101874,0.0027300405861165906
2,19,15,0.045602405497755176,0.0021858982900899147,0.003383557967968007,19,14,0.04980829440202469,0.002150791452670824,0.003244123375470298
4,18,19,0.06781967974808348,0.0020163262306291878,0.0039952471583706356,19,19,0.06256957420092898,0.0020722236213795,0.0039000135116846017
1,16,18,0.06010140519815149,0.001959946533451008,0.003847386304869057,16,17,0.060325303152476646,0.0017815530552924134,0.003489678642279319
2,18,20,0.06115010832625741,0.001947526176913341,0.004118598653549083,25,13,0.04021338024565573,0.0025768887971072026,0.0031333344372532035
2,25,22,0.07332796157734574,0.0028356877067814007,0.004910083019550381,20,17,0.058729881598522285,0.002174284647310725,0.003934816409538846
1,17,13,0.04338300301949725,0.0020550732362336673,0.0030611650840105197,19,24,0.077135782527569,0.002527464198626475,0.004961473365243366
2,20,14,0.048423104204204585,0.0024217458290074195,0.0028252861595759503,25,17,0.05585602962615767,0.003388286502075388,0.0034815097762834262
3,23,24,0.0722732266560992,0.0025562901754283807,0.004999670425295167,11,25,0.0812400511298097,0.0013629857019230721,0.005418032963197631
1,13,13,0.03957534248143418,0.0015434980440233936,0.002359841493281659,17,11,0.03983380531070584,0.0019341635901410576,0.0025366355692921084
1,19,14,0.04619133858444396,0.0023162281711023606,0.0029780887921316305,15,18,0.05609778117032271,0.001727174549509637,0.003964392681844095
3,20,15,0.04953707732642935,0.0022142051728659784,0.0034277607980506405,20,18,0.05987535320813202,0.0021462892550555904,0.003669315828943892
1,18,15,0.0469518289007691,0.0021198517969090278,0.003237833245669342,15,20,0.06412814195500094,0.0017909009591375528,0.004269978504179026
3,18,19,0.06781967974808348,0.0020163262306291878,0.0039952471583706356,20,23,0.07049094712937913,0.0021979572700937034,0.004727974751648619
2,27,14,0.04258464254861152,0.0027542556938372304,0.0030964294582972295,25,21,0.07042966191634614,0.0027213741165671374,0.004337509506635948
3,20,19,0.06299962070749907,0.0023095197581550824,0.004353319072841035,15,18,0.06117770791039638,0.001836092218680885,0.003698657583062643
2,21,17,0.05960701997574528,0.0024371866025713427,0.0037033797266853644,20,20,0.0613186117448429,0.002023790663782571,0.004340104227445397
1,14,31,0.1031168188822842,0.0017119048345573516,0.0069107075934079385,22,14,0.049038950900356565,0.0021271622994665086,0.003044100530284802
1,23,27,0.0897361181922247,0.002519717461340013,0.005744631113170816,21,22,0.07383526195143231,0.0023642549765793257,0.004803989258534678
2,6,2,0.00017520860989118892,0.001464756180795923,8.926657387948064e-06,1,4,1.9630576813364122e-05,0.00037736364803667903,1.0339686726266293e-05
2,19,25,0.08080255865079757,0.002137243283644959,0.0054634137602204156,20,23,0.07049094712937913,0.0021979572700937034,0.004727974751648619
2,17,25,0.08190721214709366,0.0020605374359056457,0.005480482501865171,18,22,0.07931518251621782,0.0022104134135799837,0.004630962944677715
2,19,21,0.06835422990669453,0.002202858019321325,0.0048119350474780265,20,19,0.06360107827259416,0.002273381330750309,0.0038586875916252392
3,15,19,0.06140793006173443,0.001586695816977863,0.0036727243946278764,17,25,0.08226931867866669,0.00190971457944273,0.004968717262222408
3,19,18,0.05340459940419144,0.002224275128957045,0.0029809732516791324,28,19,0.063677882159958,0.0028717192735356048,0.0042999593545105875
1,12,17,0.05695905877979566,0.001527631992341285,0.003496008480928919,18,19,0.0658726159975509,0.0019935580075785405,0.0043845597679315115
3,21,23,0.07611678536418497,0.0022116406409259395,0.004960957655943349,8,23,0.07628405875071051,0.0011012768461555061,0.0050524691700404
1,18,23,0.08006211658706795,0.0019929660776324344,0.005208417990203413,21,22,0.0735863814985223,0.0023706817922237115,0.004526377327965217
2,22,24,0.06942797884748542,0.0028330397599179687,0.004604453806187354,18,19,0.06781967974808348,0.0020163262306291878,0.0039952471583706356
1,19,18,0.05340459940419144,0.002224275128957045,0.0029809732516791324,2,3,0.0027683405349345964,0.0005718636075016461,0.00019016460596179077
2,18,20,0.06115010832625741,0.001947526176913341,0.004118598653549083,14,25,0.07820242019138966,0.0017606196148687542,0.005524236974748618
2,19,25,0.08080255865079757,0.002137243283644959,0.0054634137602204156,16,16,0.05185131366128771,0.0018908389696706903,0.003693783363041301
4,24,23,0.07355257824226404,0.0024840319754043127,0.004987465671479797,20,25,0.0873542606106045,0.0021276218682031106,0.00542768171813764
2,14,31,0.1031168188822842,0.0017119048345573516,0.0069107075934079385,21,16,0.054069940773005074,0.0024958444252689664,0.003503144323500691
1,1,0,0.0,0.0005372109473597429,0.0,1,2,0.0,0.0005563836254928336,3.3927211996730646e-26
3,20,17,0.055384235885725865,0.00228575542713548,0.003478224599295181,19,19,0.06256957420092898,0.0020722236213795,0.0039000135116846017
4,21,23,0.06741944123626027,0.0024721623345547467,0.004754722673127746,18,27,0.08679493799346617,0.0021576222866551186,0.005870363594412932
2,17,20,0.06069476330544794,0.001805463423673189,0.003811151986920918,18,17,0.055952910741411135,0.002324497248647778,0.0031266379347940436
1,1,0,0.0,0.0004583899331784985,0.0,1,3,0.0,0.0005563836254928336,2.1593477682372294e-23
1,1,1,0.0,0.0005563836254928336,3.313204296555727e-29,0,1,0.0,0.0003007479048160095,3.313204296555727e-29
1,18,24,0.08268603759798702,0.002033809745085619,0.004674414449045126,26,21,0.0679703596618153,0.0028597962335008367,0.005090533281075262
2,17,19,0.06305981478493523,0.001967071924169331,0.00392042844318283,20,18,0.060687563499706734,0.001981902830511157,0.004267776337019667
2,13,13,0.03957534248143418,0.0015434980440233936,0.002359841493281659,19,25,0.07999964486656576,0.002186802864358378,0.005311617327688005
2,18,24,0.07705172230181566,0.0022251561554799295,0.00517658474812983,11,15,0.055888614255524965,0.0013413300372912148,0.0031438843078085235
1,22,21,0.06619199457403085,0.0023671477186318034,0.004989027017615463,21,23,0.06741944123626027,0.0024721623345547467,0.004754722673127746
4,25,21,0.07042966191634614,0.0027213741165671374,0.004337509506635948,21,22,0.0746464036095003,0.0021688710510172527,0.005193600454839448
1,13,16,0.0534272287389969,0.0016681931304396197,0.002981671479046884,21,16,0.049928350758954625,0.002594364666169516,0.0032006157622980836
1,4,5,0.00042722079889839483,0.001312722281760693,5.655358622700309e-05,5,6,0.004170262793763698,0.0010835219481739097,0.0002073958946312766
2,19,20,0.06384287796506707,0.0022519636377178174,0.004122315503798527,13,19,0.06753722001177376,0.0018711145087488413,0.003729192306996769
4,21,22,0.07383526195143231,0.0023642549765793257,0.004803989258534678,19,20,0.07012517719588669,0.001987453991611382,0.00448947803155109
1,1,0,0.0,0.0005563836254928336,0.0,0,1,0.0,0.0003007479048160095,3.313204296555727e-29
3,13,19,0.06753722001177376,0.0018711145087488413,0.003729192306996769,27,19,0.06428894879567507,0.003127268820069239,0.004025881762081609
1,1,0,0.0,0.0005563836254928336,0.0,0,1,0.0,0.0003007479048160095,3.313204296555727e-29
1,20,18,0.05987535320813202,0.0021462892550555904,0.003669315828943892,16,18,0.0666561273699981,0.0018755280305261903,0.003852615847893213
1,24,24,0.07649715120136505,0.00253240550740099,0.0054821066711009045,15,18,0.05828632896757105,0.0019047748628695834,0.00404658672768837
2,13,22,0.06900836548123179,0.0016553401955277727,0.004737270569522464,15,12,0.0383997392785269,0.0016805001571394017,0.002845903549250717
5,21,19,0.06083627549777173,0.00229966903847219,0.0038726395276706895,13,19,0.06753722001177376,0.0018711145087488413,0.003729192306996769
2,24,19,0.06620442984552105,0.002484005300207607,0.004096569220729882,12,16,0.05320752788684889,0.0014401681424167957,0.0035561776099734856
2,22,18,0.05252807850898087,0.002362671535141504,0.0039888612958162584,17,25,0.08190721214709366,0.0020605374359056457,0.005480482501865171
1,2,1,0.0,0.0006842014858312455,3.313204296555727e-29,0,1,0.0,0.0003007479048160095,3.6266334230098993e-25
3,20,19,0.06299962070749907,0.0023095197581550824,0.004353319072841035,18,17,0.05842937993296095,0.0019837419019807117,0.003661684587615267
2,19,24,0.077135782527569,0.002527464198626475,0.004961473365243366,17,20,0.06069476330544794,0.001805463423673189,0.003811151986920918
4,21,21,0.07158962024826931,0.002599926844219581,0.004208842412159373,15,28,0.08978690152567965,0.0017414693427008313,0.005556871563770599
1,15,28,0.08978690152567965,0.0017414693427008313,0.005556871563770599,25,21,0.07042966191634614,0.0027213741165671374,0.004337509506635948
3,15,18,0.05609778117032271,0.001727174549509637,0.003964392681844095,21,17,0.05960701997574528,0.0024371866025713427,0.0037033797266853644
2,20,15,0.04953707732642935,0.0022142051728659784,0.0034277607980506405,18,23,0.07726457246969175,0.002045745135610805,0.0049958068166385625
2,21,18,0.05773507072963059,0.0023213230045020777,0.0036541471815106853,23,19,0.05433445789750746,0.002430252541735663,0.0038396840712633905
4,17,11,0.03983380531070584,0.0019341635901410576,0.0025366355692921084,18,14,0.04601257489091371,0.002131247130752424,0.0030209550936098803
5,22,23,0.06812396940932892,0.002362384729387352,0.004526818505199753,17,25,0.08226931867866669,0.00190971457944273,0.004968717262222408
3,18,22,0.07530982015569089,0.0019372549269294028,0.004984546132896243,15,18,0.06117770791039638,0.001836092218680885,0.003698657583062643
3,18,21,0.06604103051746806,0.0023829007116721473,0.004325587810522577,20,25,0.0873542606106045,0.0021276218682031106,0.00542768171813764
2,22,24,0.08492322264578948,0.0024574541577205896,0.00496422290405038,19,20,0.07012517719588669,0.001987453991611382,0.00448947803155109
2,15,12,0.0383997392785269,0.0016805001571394017,0.002845903549250717,22,20,0.06754481264852366,0.0024675743853228667,0.004552756752995016
3,22,23,0.08061415456866787,0.002443563669717304,0.004728826384737165,24,19,0.06620442984552105,0.002484005300207607,0.004096569220729882
4,17,12,0.03633192216111705,0.00197795203885068,0.002573202966312328,15,24,0.0746070613866996,0.0022715120565483847,0.004662878284309534
3,15,17,0.05471347065010197,0.0016705830348218772,0.0038870247980440182,20,22,0.06868547004384117,0.002138783538936846,0.004770983836167625
1,5,2,0.00017520176678981314,0.0012487086745246827,4.776371610386405e-07,3,2,0.00015342368913568826,0.0007379474755464671,9.695139248625729e-08
1,19,21,0.06467281793086219,0.0022517580668419235,0.004683449295471779,19,19,0.06256957420092898,0.0020722236213795,0.0039000135116846017
1,1,0,0.0,0.0005372109473597429,0.0,1,2,0.0,0.0005563836254928336,3.3927211996730646e-26
3,13,20,0.0600522417685862,0.001518486364324379,0.00471989456452939,15,21,0.06800834442291152,0.001873796783324783,0.004717448331168595
1,2,1,0.0,0.0007928466680365669,3.313204296555727e-29,0,1,0.0,0.0003007479048160095,3.6266334230098993e-25
1,18,17,0.05531791254719167,0.0021801783978444692,0.0033097924451792435,22,23,0.08061415456866787,0.002443563669717304,0.004728826384737165
3,13,19,0.06753722001177376,0.0018711145087488413,0.003729192306996769,20,18,0.05603647092756754,0.002632800008322585,0.0035607620642341795
2,20,18,0.060687563499706734,0.001981902830511157,0.004267776337019667,18,21,0.06254111028993155,0.0019266270961421027,0.004691231196082884
4,20,12,0.04494318321786189,0.0023027249464836115,0.00267587290774099,23,17,0.05356900207886508,0.002568233146773963,0.0034265175596613737
1,23,17,0.05356900207886508,0.002568233146773963,0.0034265175596613737,21,13,0.040031328164491384,0.0023383698085340542,0.002697108218641184
2,26,23,0.0716135963177554,0.0027260197003894497,0.004700982387421042,21,13,0.040031328164491384,0.0023383698085340542,0.002697108218641184
1,22,23,0.06549339419129184,0.003308399122624837,0.0036249930610686896,1,5,0.0033910886529479644,0.0008314490986458513,0.00018695319972576667
4,18,17,0.059179511273392625,0.002122327565071895,0.003849575549181408,17,20,0.06069476330544794,0.001805463423673189,0.003811151986920918
1,2,2,1.2329912388819955e-10,0.0014113375660930706,5.868016129629849e-25,2,1,1.2329912388819955e-10,0.0011562021010693515,1.3042760033821276e-24
1,19,20,0.06384287796506707,0.0022519636377178174,0.004122315503798527,25,22,0.07332796157734574,0.0028356877067814007,0.004910083019550381
3,23,12,0.039820073980474914,0.0025816881979808387,0.002416905620346981,19,15,0.045602405497755176,0.0021858982900899147,0.003383557967968007
1,13,22,0.06900836548123179,0.0016553401955277727,0.004737270569522464,23,27,0.0897361181922247,0.002519717461340013,0.005744631113170816
4,21,17,0.05960701997574528,0.0024371866025713427,0.0037033797266853644,22,21,0.06235824979806142,0.002418390914214165,0.004059193737911128
1,20,19,0.058530084862293996,0.0020959130719683974,0.00425938209250719,20,24,0.07571035514025747,0.002172136282610914,0.005468541102249839
2,20,19,0.058530084862293996,0.0020959130719683974,0.00425938209250719,17,20,0.06607411537138097,0.0018564375422359047,0.004499122814868211
1,5,2,0.00017520176678981314,0.0012487086745246827,4.776371610386405e-07,4,4,0.00019439728264453773,0.0008506320558866808,9.49673727089582e-06
3,16,17,0.060325303152476646,0.0017815530552924134,0.003489678642279319,15,17,0.05482184342865052,0.0017158648147330444,0.0035803124615790003
4,17,12,0.03633192216111705,0.00197795203885068,0.002573202966312328,22,15,0.04443871693578746,0.0022426054809244183,0.003150195502913385
1,4,2,1.0039569513034696e-05,0.0009226068408866878,9.37541881637888e-06,3,3,0.00017538030392120325,0.0007118905011441296,4.7132558514428534e-07
3,15,17,0.05482184342865052,0.0017158648147330444,0.0035803124615790003,16,20,0.06957460881654441,0.0018845029372943569,0.004453356714484348
5,27,19,0.06428894879567507,0.003127268820069239,0.004025881762081609,19,20,0.05814738990466368,0.0020655712202667627,0.004062208462544729
2,22,21,0.06619199457403085,0.0023671477186318034,0.004989027017615463,18,22,0.07530982015569089,0.0019372549269294028,0.004984546132896243
2,15,28,0.08978690152567965,0.0017414693427008313,0.005556871563770599,18,24,0.08268603759798702,0.002033809745085619,0.004674414449045126
2,15,18,0.06117770791039638,0.001836092218680885,0.003698657583062643,16,16,0.04927795934726291,0.0017228467162149672,0.003407769958074138
2,21,13,0.040031328164491384,0.0023383698085340542,0.002697108218641184,17,20,0.065877847086181,0.0018354151047681776,0.004725676460606681
3,21,16,0.054069940773005074,0.0024958444252689664,0.003503144323500691,18,17,0.05916375530989789,0.0021193558955046013,0.0036843315171249456
2,21,22,0.0735863814985223,0.0023706817922237115,0.004526377327965217,18,10,0.030978743601656072,0.00205047652117624,0.0020119828825927778
1,15,20,0.06412814195500094,0.0017909009591375528,0.004269978504179026,15,18,0.05609778117032271,0.001727174549509637,0.003964392681844095
3,12,17,0.05695905877979566,0.001527631992341285,0.003496008480928919,18,23,0.07726457246969175,0.002045745135610805,0.0049958068166385625
3,22,27,0.08065385565356863,0.0022844624476673647,0.006074110620174113,17,22,0.07517030608731926,0.0019531663701451984,0.005010505078333439
4,25,19,0.06435423894920066,0.0028515548695151535,0.0040744793965726556,18,21,0.06254111028993155,0.0019266270961421027,0.004691231196082884
2,13,19,0.0650737931549506,0.0014170468169330892,0.004092715300013835,18,17,0.052689411158768795,0.0021473505879631306,0.003443249904013239
1,1,0,0.0,0.0007736739899034764,0.0,1,1,0.0,0.0005563836254928336,3.313204296555727e-29
3,23,6,0.021512275259555104,0.002615139888804162,0.0010751227467829414,22,23,0.06812396940932892,0.002362384729387352,0.004526818505199753
2,26,14,0.04627761868762378,0.0028622785545810016,0.002733117283323215,23,19,0.05433445789750746,0.002430252541735663,0.0038396840712633905
2,19,20,0.07012517719588669,0.001987453991611382,0.00448947803155109,17,20,0.06607411537138097,0.0018564375422359047,0.004499122814868211
2,18,17,0.055952910741411135,0.002324497248647778,0.0031266379347940436,20,19,0.058530084862293996,0.0020959130719683974,0.00425938209250719
3,20,18,0.05886020445700278,0.002387138918937254,0.0036591359277373175,22,16,0.05564179770664973,0.0024345027506048255,0.003490379158201395
1,1,0,0.0,0.0007736739899034764,0.0,1,1,0.0,0.0005563836254928336,3.313204296555727e-29
1,15,28,0.08978690152567965,0.0017414693427008313,0.005556871563770599,18,17,0.05531791254719167,0.0021801783978444692,0.0033097924451792435
1,3,2,0.00015342368913568826,0.0007379474755464671,9.695139248625729e-08,2,3,0.00020009481186028752,0.0006425133071956983,9.906977009861643e-06
2,18,15,0.0469518289007691,0.0021198517969090278,0.003237833245669342,9,22,0.07529831788867117,0.0011420934472398591,0.004694908392826819
1,25,22,0.07332796157734574,0.0028356877067814007,0.004910083019550381,22,20,0.06754481264852366,0.0024675743853228667,0.004552756752995016
4,25,19,0.06435423894920066,0.0028515548695151535,0.0040744793965726556,23,24,0.0722732266560992,0.0025562901754283807,0.004999670425295167
1,1,0,0.0,0.0006293529058565302,0.0,1,1,0.0,0.00038659411686718155,3.313204296555727e-29
1,21,23,0.06741944123626027,0.0024721623345547467,0.004754722673127746,2,2,0.00620756695368581,0.0006371366516750616,0.0003581766540027268
2,22,26,0.08001683991578497,0.002515454125941312,0.005677465423372563,22,22,0.07034193767217777,0.0024155998209729433,0.004525435794625206
2,26,21,0.0679703596618153,0.0028597962335008367,0.005090533281075262,22,15,0.04443871693578746,0.0022426054809244183,0.003150195502913385
6,22,21,0.06923493495767423,0.0022493934413239988,0.0045519027672122885,14,24,0.08092815206313352,0.0016695981143045695,0.005390499532274542
1,4,2,0.0,0.0011975686940054917,3.3927211996730646e-26,0,1,0.0,0.0003007479048160095,9.487550754157297e-07
2,20,15,0.04953707732642935,0.0022142051728659784,0.0034277607980506405,22,27,0.08065385565356863,0.0022844624476673647,0.006074110620174113
1,16,18,0.0666561273699981,0.0018755280305261903,0.003852615847893213,17,23,0.07539551347834013,0.0018427796627312934,0.004842225976508518
2,19,24,0.077135782527569,0.002527464198626475,0.004961473365243366,21,19,0.060113526858320075,0.0024786745841367,0.0043170370438559095
2,19,25,0.07999964486656576,0.002186802864358378,0.005311617327688005,18,21,0.06521960639061297,0.001975539997647279,0.0043978896902800955
1,13,13,0.03957534248143418,0.0015434980440233936,0.002359841493281659,17,20,0.06069476330544794,0.001805463423673189,0.003811151986920918
6,21,16,0.05213185338364025,0.0021797442024822913,0.003256867994359824,13,19,0.0650737931549506,0.0014170468169330892,0.004092715300013835
1,23,19,0.05433445789750746,0.002430252541735663,0.0038396840712633905,16,20,0.06957460881654441,0.0018845029372943569,0.004453356714484348
2,20,12,0.04494318321786189,0.0023027249464836115,0.00267587290774099,19,16,0.04947665126169159,0.0021079468530071786,0.003315953129480926
1,20,20,0.0613186117448429,0.002023790663782571,0.004340104227445397,19,25,0.07999964486656576,0.002186802864358378,0.005311617327688005
2,22,16,0.05814231330983583,0.0024099983033793447,0.003662782556428503,20,19,0.06360107827259416,0.002273381330750309,0.0038586875916252392
2,19,20,0.05814738990466368,0.0020655712202667627,0.004062208462544729,19,15,0.045602405497755176,0.0021858982900899147,0.003383557967968007
4,21,21,0.07158962024826931,0.002599926844219581,0.004208842412159373,22,25,0.08074308020147643,0.002844612880091075,0.00567509445486367
2,17,13,0.04338300301949725,0.0020550732362336673,0.0030611650840105197,23,12,0.039820073980474914,0.0025816881979808387,0.002416905620346981
1,1,1,0.0,0.0004285657651544216,3.313204296555727e-29,0,2,1.46363458002726e-05,0.0003007479048160095,3.3927211996730646e-26
2,20,18,0.05603647092756754,0.002632800008322585,0.0035607620642341795,17,22,0.07517030608731926,0.0019531663701451984,0.005010505078333439
1,18,23,0.07848678070699322,0.002085090563713393,0.004959824094596388,18,17,0.05916375530989789,0.0021193558955046013,0.0036843315171249456
3,18,24,0.08268603759798702,0.002033809745085619,0.004674414449045126,25,24,0.08077094228945013,0.0026242852770583004,0.00541070942415077
1,22,16,0.05037308206788068,0.0024233865512008203,0.003219543638695263,17,12,0.03633192216111705,0.00197795203885068,0.002573202966312328
1,18,17,0.05276229727812065,0.0026123163891657443,0.0030871096068758974,11,12,0.038645862084881584,0.0013678299699307259,0.0022975934782669175
3,21,16,0.049928350758954625,0.002594364666169516,0.0032006157622980836,16,17,0.05675930452011555,0.0021994680950593154,0.003577585701650084
2,19,23,0.06561727806127508,0.0025248284886651862,0.0047288183435613695,18,19,0.05368796101194284,0.0029658397576247915,0.0035757528504286183
3,20,15,0.04953707732642935,0.0022142051728659784,0.0034277607980506405,21,22,0.0735863814985223,0.0023706817922237115,0.004526377327965217
2,17,21,0.07176112020546263,0.002186552504193288,0.0048631969540735304,20,15,0.04953707732642935,0.0022142051728659784,0.0034277607980506405
3,17,13,0.04338300301949725,0.0020550732362336673,0.0030611650840105197,18,17,0.059179511273392625,0.002122327565071895,0.003849575549181408
3,25,21,0.07042966191634614,0.0027213741165671374,0.004337509506635948,22,15,0.04443871693578746,0.0022426054809244183,0.003150195502913385
3,16,16,0.04927795934726291,0.0017228467162149672,0.003407769958074138,23,24,0.0722732266560992,0.0025562901754283807,0.004999670425295167
1,12,16,0.05320752788684889,0.0014401681424167957,0.0035561776099734856,15,20,0.06412814195500094,0.0017909009591375528,0.004269978504179026
2,19,20,0.06384287796506707,0.0022519636377178174,0.004122315503798527,15,18,0.05828632896757105,0.0019047748628695834,0.00404658672768837
2,28,19,0.063677882159958,0.0028717192735356048,0.0042999593545105875,21,19,0.060113526858320075,0.0024786745841367,0.0043170370438559095
1,1,1,0.0,0.0005563836254928336,3.3927211996730646e-26,0,1,0.0,0.0003007479048160095,3.313204296555727e-29
1,1,0,0.0,0.0003859598117082842,0.0,0,3,1.849486858322993e-10,0.0003007479048160095,1.956414005073191e-24
1,11,25,0.0812400511298097,0.0013629857019230721,0.005418032963197631,12,17,0.05695905877979566,0.001527631992341285,0.003496008480928919
1,18,19,0.0658726159975509,0.0019935580075785405,0.0043845597679315115,9,22,0.07529831788867117,0.0011420934472398591,0.004694908392826819
4,23,12,0.039820073980474914,0.0025816881979808387,0.002416905620346981,20,18,0.05603647092756754,0.002632800008322585,0.0035607620642341795
2,18,23,0.07848678070699322,0.002085090563713393,0.004959824094596388,20,23,0.08423535717797268,0.0022636299952612047,0.0052408030411928526
1,18,15,0.0469518289007691,0.0021198517969090278,0.003237833245669342,14,24,0.08092815206313352,0.0016695981143045695,0.005390499532274542
5,27,17,0.059466750453641616,0.002912354652994803,0.003291125554422982,17,23,0.07539551347834013,0.0018427796627312934,0.004842225976508518
1,18,24,0.08268603759798702,0.002033809745085619,0.004674414449045126,21,16,0.05213185338364025,0.0021797442024822913,0.003256867994359824
1,25,24,0.08077094228945013,0.0026242852770583004,0.00541070942415077,8,23,0.07628405875071051,0.0011012768461555061,0.0050524691700404
3,27,14,0.04258464254861152,0.0027542556938372304,0.0030964294582972295,19,23,0.07571520449479997,0.00208782743053542,0.005558616912063376
3,25,13,0.04021338024565573,0.0025768887971072026,0.0031333344372532035,17,12,0.03633192216111705,0.00197795203885068,0.002573202966312328
3,18,17,0.055952910741411135,0.002324497248647778,0.0031266379347940436,18,14,0.04297323367034618,0.001947421570213136,0.003038028855271197
1,18,21,0.06440118731000531,0.0021307883700109934,0.005121962723291965,13,16,0.0534272287389969,0.0016681931304396197,0.002981671479046884
3,20,12,0.04494318321786189,0.0023027249464836115,0.00267587290774099,26,23,0.0716135963177554,0.0027260197003894497,0.004700982387421042
3,13,16,0.0534272287389969,0.0016681931304396197,0.002981671479046884,21,19,0.0641162782982491,0.0025998069610197166,0.003976024676927274
